MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,CRS_DEP_TIME,DEP_DELAY_NEW
2,1,OO,LGA,1915,0.0
2,1,OO,LGA,1400,65.0
2,1,OO,HPN,1829,0.0
2,1,OO,HPN,1200,0.0
2,1,OO,HPN,620,0.0
2,1,UA,LGA,629,0.0
2,1,UA,LGA,1100,0.0
2,1,UA,LGA,900,0.0
2,1,UA,LGA,2100,0.0
2,1,UA,LGA,1659,16.0
2,1,UA,LGA,800,42.0
2,1,UA,LGA,1000,0.0
2,1,UA,LGA,1800,5.0
2,1,UA,LGA,1500,0.0
2,2,AA,LGA,1930,25.0
2,2,AA,JFK,900,0.0
2,2,AA,LGA,1830,0.0
2,2,AA,LGA,930,0.0
2,2,AA,LGA,1130,0.0
2,2,AA,LGA,1030,0.0
2,2,AA,LGA,1730,14.0
2,2,AA,JFK,1725,0.0
2,2,AA,LGA,1430,0.0
2,2,AA,LGA,1335,0.0
2,2,AA,LGA,830,0.0
2,2,AA,LGA,1630,0.0
2,2,AA,LGA,600,50.0
2,2,AA,LGA,1230,8.0
2,2,MQ,HPN,700,18.0
2,2,MQ,HPN,1202,0.0
2,2,MQ,HPN,1703,0.0
2,2,B6,JFK,730,0.0
2,2,DL,LGA,600,0.0
2,2,DL,LGA,2045,0.0
2,2,DL,LGA,1130,0.0
2,2,DL,LGA,1820,0.0
2,2,DL,LGA,1610,0.0
2,2,DL,LGA,730,0.0
2,2,DL,LGA,1425,0.0
2,2,DL,LGA,830,22.0
2,2,OO,JFK,1800,17.0
2,2,OO,JFK,1230,0.0
2,2,OO,JFK,900,0.0
2,2,OO,JFK,1650,2.0
2,2,OO,LGA,1300,0.0
2,2,OO,LGA,1915,0.0
2,2,OO,HPN,1829,39.0
2,2,OO,LGA,1400,17.0
2,2,OO,HPN,620,0.0
2,2,OO,HPN,1200,0.0
2,2,UA,LGA,800,20.0
2,2,UA,LGA,629,0.0
2,2,UA,LGA,1100,0.0
2,2,UA,LGA,900,0.0
2,2,UA,LGA,1800,8.0
2,2,UA,LGA,1659,49.0
2,2,UA,LGA,2100,0.0
2,2,UA,LGA,1500,78.0
2,2,UA,LGA,1000,0.0
2,3,AA,LGA,1830,7.0
2,3,AA,LGA,600,0.0
2,3,AA,JFK,900,0.0
2,3,AA,LGA,1130,20.0
2,3,AA,LGA,930,0.0
2,3,AA,LGA,830,0.0
2,3,AA,LGA,730,0.0
2,3,AA,LGA,1430,0.0
2,3,AA,LGA,1230,0.0
2,3,AA,LGA,1630,0.0
2,3,AA,LGA,1030,34.0
2,3,AA,LGA,1335,0.0
2,3,AA,JFK,1725,155.0
2,3,AA,LGA,1930,0.0
2,3,MQ,HPN,1703,61.0
2,3,MQ,HPN,1202,41.0
2,3,MQ,HPN,700,3.0
2,3,B6,JFK,730,0.0
2,3,DL,LGA,1610,0.0
2,3,DL,LGA,2045,0.0
2,3,DL,LGA,600,0.0
2,3,DL,LGA,730,0.0
2,3,DL,LGA,1425,0.0
2,3,DL,LGA,830,0.0
2,3,DL,LGA,1130,11.0
2,3,DL,LGA,1820,22.0
2,3,OO,JFK,1800,62.0
2,3,OO,JFK,1230,5.0
2,3,OO,JFK,900,0.0
2,3,OO,JFK,1650,29.0
2,3,OO,LGA,1400,5.0
2,3,OO,LGA,1915,0.0
2,3,OO,LGA,1300,28.0
2,3,OO,HPN,1200,0.0
2,3,OO,HPN,620,0.0
2,3,OO,HPN,1829,4.0
2,3,UA,LGA,1100,0.0
2,3,UA,LGA,800,0.0
2,3,UA,LGA,1500,162.0
2,3,UA,LGA,900,0.0
2,3,UA,LGA,1000,0.0
2,3,UA,LGA,1800,46.0
2,3,UA,LGA,2100,16.0
2,3,UA,LGA,629,0.0
2,3,UA,LGA,1659,2.0
2,4,AA,JFK,900,0.0
2,4,AA,LGA,830,0.0
2,4,AA,LGA,1930,0.0
2,4,AA,LGA,930,0.0
2,4,AA,LGA,600,55.0
2,4,AA,LGA,1630,0.0
2,4,AA,LGA,730,24.0
2,4,AA,LGA,1430,0.0
2,4,AA,LGA,1335,0.0
2,4,AA,LGA,1030,0.0
2,4,AA,JFK,1725,0.0
2,4,AA,LGA,1230,0.0
2,4,AA,LGA,1730,0.0
2,4,AA,LGA,1830,0.0
2,4,MQ,HPN,700,0.0
2,4,MQ,HPN,1703,0.0
2,4,MQ,HPN,1202,0.0
2,4,B6,JFK,730,26.0
2,4,DL,LGA,830,41.0
2,4,DL,LGA,2045,13.0
2,4,DL,LGA,730,0.0
2,4,DL,LGA,1425,67.0
2,4,DL,LGA,600,0.0
2,4,DL,LGA,1610,0.0
2,4,DL,LGA,1130,0.0
2,4,DL,LGA,1820,58.0
2,4,OO,JFK,1800,66.0
2,4,OO,JFK,1650,0.0
2,4,OO,JFK,1230,1.0
2,4,OO,JFK,900,0.0
2,4,OO,LGA,1300,0.0
2,4,OO,LGA,1915,0.0
2,4,OO,LGA,1400,23.0
2,4,OO,HPN,1200,28.0
2,4,OO,HPN,620,0.0
2,4,OO,HPN,1829,0.0
2,4,UA,LGA,1100,0.0
2,4,UA,LGA,800,0.0
2,4,UA,LGA,2100,0.0
2,4,UA,LGA,900,0.0
2,4,UA,LGA,1800,0.0
2,4,UA,LGA,629,0.0
2,4,UA,LGA,1000,0.0
2,4,UA,LGA,1500,0.0
2,5,AA,LGA,930,0.0
2,5,AA,LGA,1130,23.0
2,5,AA,LGA,1830,25.0
2,5,AA,LGA,830,0.0
2,5,AA,LGA,1335,7.0
2,5,AA,LGA,1630,3.0
2,5,AA,LGA,730,0.0
2,5,AA,LGA,1430,18.0
2,5,AA,LGA,1930,38.0
2,5,AA,LGA,1030,0.0
2,5,AA,LGA,600,56.0
2,5,AA,JFK,1725,0.0
2,5,AA,LGA,1230,30.0
2,5,AA,LGA,1730,39.0
2,5,MQ,HPN,1202,168.0
2,5,MQ,HPN,700,0.0
2,5,MQ,HPN,1703,21.0
2,5,B6,JFK,730,8.0
2,5,DL,LGA,600,0.0
2,5,DL,LGA,1425,0.0
2,5,DL,LGA,1130,0.0
2,5,DL,LGA,2045,21.0
2,5,DL,LGA,1610,13.0
2,5,DL,LGA,830,0.0
2,5,DL,LGA,1820,0.0
2,5,OO,JFK,1650,29.0
2,5,OO,JFK,1230,0.0
2,5,OO,JFK,1800,0.0
2,5,OO,JFK,900,0.0
2,5,OO,LGA,1300,0.0
2,5,OO,LGA,2100,0.0
2,5,OO,LGA,1400,6.0
2,5,OO,HPN,1829,0.0
2,5,OO,HPN,1200,0.0
2,5,UA,LGA,1100,5.0
2,5,UA,LGA,900,0.0
2,5,UA,LGA,1000,26.0
2,5,UA,LGA,800,0.0
2,5,UA,LGA,1659,12.0
2,5,UA,LGA,1500,10.0
2,5,UA,LGA,629,2.0
2,5,UA,LGA,1800,36.0
2,6,AA,JFK,900,0.0
2,6,AA,LGA,1130,0.0
2,6,AA,LGA,600,0.0
2,6,AA,LGA,1730,0.0
2,6,AA,JFK,1725,78.0
2,6,AA,LGA,1335,0.0
2,6,AA,LGA,1230,0.0
2,6,AA,LGA,1930,0.0
2,6,MQ,HPN,700,0.0
2,6,MQ,HPN,1703,0.0
2,6,MQ,HPN,1202,0.0
2,6,B6,JFK,730,0.0
2,6,DL,LGA,1130,28.0
2,6,DL,LGA,830,0.0
2,6,DL,LGA,1600,0.0
2,6,DL,LGA,1330,0.0
2,6,OO,JFK,1800,0.0
2,6,OO,JFK,1650,0.0
2,6,OO,JFK,1230,0.0
2,6,OO,JFK,900,0.0
2,6,OO,HPN,1829,0.0
2,6,OO,HPN,620,0.0
2,6,UA,LGA,1304,0.0
2,6,UA,LGA,629,0.0
2,6,UA,LGA,900,0.0
2,6,UA,LGA,800,0.0
2,6,UA,LGA,1000,0.0
2,6,UA,LGA,1659,0.0
2,6,UA,LGA,2100,66.0
2,7,AA,LGA,1130,85.0
2,7,AA,LGA,930,0.0
2,7,AA,LGA,1730,0.0
2,7,AA,LGA,730,0.0
2,7,AA,LGA,830,0.0
2,7,AA,LGA,1630,0.0
2,7,AA,LGA,1830,0.0
2,7,AA,LGA,600,0.0
2,7,AA,LGA,1930,0.0
2,7,AA,LGA,1030,0.0
2,7,AA,LGA,1335,48.0
2,7,AA,JFK,1725,2.0
2,7,AA,LGA,1230,0.0
2,7,AA,LGA,1430,77.0
2,7,MQ,HPN,1202,28.0
2,7,MQ,HPN,700,0.0
2,7,MQ,HPN,1703,0.0
2,7,B6,JFK,730,0.0
2,7,DL,LGA,830,0.0
2,7,DL,LGA,1610,0.0
2,7,DL,LGA,1430,0.0
2,7,DL,LGA,1125,0.0
2,7,DL,LGA,1820,0.0
2,7,DL,LGA,2045,0.0
2,7,OO,JFK,900,0.0
2,7,OO,JFK,1230,0.0
2,7,OO,JFK,1800,103.0
2,7,OO,JFK,1650,8.0
2,7,OO,LGA,1300,28.0
2,7,OO,LGA,1400,13.0
2,7,OO,LGA,1915,0.0
2,7,OO,HPN,1200,3.0
2,7,OO,HPN,620,0.0
2,7,OO,HPN,1829,0.0
2,7,UA,LGA,800,0.0
2,7,UA,LGA,1659,0.0
2,7,UA,LGA,629,0.0
2,7,UA,LGA,900,0.0
2,7,UA,LGA,1500,18.0
2,7,UA,LGA,1000,0.0
2,7,UA,LGA,2100,79.0
2,7,UA,LGA,1100,0.0
2,7,UA,LGA,1800,108.0
2,1,AA,LGA,1130,0.0
2,1,AA,LGA,1030,0.0
2,1,AA,LGA,1335,0.0
2,1,AA,LGA,930,0.0
2,1,AA,LGA,1630,10.0
2,1,AA,LGA,1730,0.0
2,1,AA,LGA,1830,0.0
2,1,AA,LGA,1230,0.0
2,1,AA,LGA,830,2.0
2,1,AA,LGA,600,0.0
2,1,AA,JFK,1725,0.0
2,1,AA,LGA,730,0.0
2,1,AA,LGA,1930,0.0
2,1,MQ,HPN,1202,5.0
2,1,MQ,HPN,1703,39.0
2,1,B6,JFK,730,0.0
2,1,DL,LGA,830,0.0
2,1,DL,LGA,1130,7.0
2,1,DL,LGA,1820,0.0
2,1,DL,LGA,600,0.0
2,1,DL,LGA,730,0.0
2,1,DL,LGA,1425,13.0
2,1,DL,LGA,2045,74.0
2,1,DL,LGA,1610,0.0
2,1,OO,JFK,1800,7.0
2,1,OO,JFK,1650,0.0
2,1,OO,JFK,1230,5.0
2,1,OO,JFK,900,0.0
2,1,OO,LGA,1400,1.0
2,1,OO,LGA,1300,0.0
2,1,OO,LGA,1915,0.0
2,1,OO,HPN,1200,42.0
2,1,OO,HPN,1829,0.0
2,1,OO,HPN,620,0.0
2,1,UA,LGA,800,24.0
2,1,UA,LGA,1100,0.0
2,1,UA,LGA,629,117.0
2,1,UA,LGA,900,0.0
2,1,UA,LGA,1659,34.0
2,1,UA,LGA,1000,0.0
2,1,UA,LGA,1800,3.0
2,1,UA,LGA,2100,0.0
2,2,AA,JFK,900,0.0
2,2,AA,JFK,1725,0.0
2,2,AA,LGA,730,0.0
2,2,AA,LGA,1430,0.0
2,2,AA,LGA,1030,0.0
2,2,AA,LGA,830,0.0
2,2,AA,LGA,1630,14.0
2,2,AA,LGA,600,0.0
2,2,AA,LGA,1335,0.0
2,2,AA,LGA,1830,0.0
2,2,AA,LGA,1230,0.0
2,2,AA,LGA,1730,0.0
2,2,AA,LGA,1930,4.0
2,2,MQ,HPN,700,66.0
2,2,MQ,HPN,1703,0.0
2,2,MQ,HPN,1202,40.0
2,2,B6,JFK,730,23.0
2,2,DL,LGA,600,0.0
2,2,DL,LGA,1130,0.0
2,2,DL,LGA,1820,0.0
2,2,DL,LGA,1610,16.0
2,2,DL,LGA,2045,27.0
2,2,DL,LGA,1425,0.0
2,2,DL,LGA,830,51.0
2,2,OO,JFK,1230,0.0
2,2,OO,JFK,1800,19.0
2,2,OO,LGA,1400,0.0
2,2,OO,LGA,1915,60.0
2,2,OO,LGA,1300,2.0
2,2,OO,HPN,1200,0.0
2,2,OO,HPN,1829,0.0
2,2,OO,HPN,620,180.0
2,2,UA,LGA,1100,0.0
2,2,UA,LGA,629,0.0
2,2,UA,LGA,800,0.0
2,2,UA,LGA,900,0.0
2,2,UA,LGA,2100,0.0
2,2,UA,LGA,1000,0.0
2,2,UA,LGA,1500,0.0
2,2,UA,LGA,1800,0.0
2,2,UA,LGA,1659,15.0
3,3,AA,JFK,915,0.0
3,3,AA,LGA,1230,25.0
3,3,AA,LGA,1130,0.0
3,3,AA,LGA,930,0.0
3,3,AA,LGA,1340,6.0
3,3,AA,LGA,1630,0.0
3,3,AA,LGA,1930,0.0
3,3,AA,LGA,1747,118.0
3,3,AA,LGA,600,0.0
3,3,AA,LGA,830,0.0
3,3,AA,JFK,1740,1.0
3,3,AA,LGA,1030,0.0
3,3,AA,LGA,1840,0.0
3,3,AA,LGA,730,0.0
3,3,AA,LGA,1430,0.0
3,3,MQ,HPN,1202,0.0
3,3,MQ,HPN,705,16.0
3,3,MQ,HPN,1703,0.0
3,3,B6,JFK,719,38.0
3,3,DL,LGA,600,0.0
3,3,DL,LGA,1130,0.0
3,3,DL,LGA,1820,6.0
3,3,DL,LGA,830,0.0
3,3,DL,LGA,730,0.0
3,3,DL,LGA,1425,0.0
3,3,DL,LGA,1600,3.0
3,3,DL,LGA,2045,93.0
3,3,OO,JFK,1650,0.0
3,3,OO,JFK,1230,0.0
3,3,OO,JFK,900,0.0
3,3,OO,JFK,1800,0.0
3,3,OO,LGA,1915,0.0
3,3,OO,LGA,1400,0.0
3,3,OO,HPN,1829,0.0
3,3,OO,LGA,1300,0.0
3,3,OO,HPN,1200,0.0
3,3,OO,HPN,620,11.0
3,3,UA,LGA,900,0.0
3,3,UA,LGA,2100,0.0
3,3,UA,LGA,1659,0.0
3,3,UA,LGA,800,0.0
3,3,UA,LGA,1100,0.0
3,3,UA,LGA,1000,0.0
3,3,UA,LGA,629,0.0
3,3,UA,LGA,1500,0.0
3,3,UA,LGA,1800,0.0
3,4,AA,JFK,915,0.0
3,4,AA,LGA,930,0.0
3,4,AA,LGA,1130,19.0
3,4,AA,LGA,730,0.0
3,4,AA,LGA,1430,0.0
3,4,AA,JFK,1740,0.0
3,4,AA,LGA,1747,0.0
3,4,AA,LGA,1630,14.0
3,4,AA,LGA,1230,132.0
3,4,AA,LGA,1930,66.0
3,4,AA,LGA,830,0.0
3,4,AA,LGA,600,0.0
3,4,AA,LGA,1840,16.0
3,4,AA,LGA,1030,0.0
3,4,AA,LGA,1340,0.0
3,4,MQ,HPN,1703,63.0
3,4,MQ,HPN,705,2.0
3,4,MQ,HPN,1202,15.0
3,4,B6,JFK,719,0.0
3,4,DL,LGA,1130,0.0
3,4,DL,LGA,1820,114.0
3,4,DL,LGA,2045,2.0
3,4,DL,LGA,600,0.0
3,4,DL,LGA,830,0.0
3,4,DL,LGA,730,0.0
3,4,DL,LGA,1425,19.0
3,4,DL,LGA,1600,0.0
3,4,OO,JFK,900,9.0
3,4,OO,JFK,1650,0.0
3,4,OO,JFK,1800,130.0
3,4,OO,JFK,1230,0.0
3,4,OO,LGA,1915,0.0
3,4,OO,LGA,1300,10.0
3,4,OO,LGA,1400,0.0
3,4,OO,HPN,1200,0.0
3,4,OO,HPN,1829,0.0
3,4,OO,HPN,620,0.0
3,4,UA,LGA,1100,0.0
3,4,UA,LGA,800,0.0
3,4,UA,LGA,1800,7.0
3,4,UA,LGA,900,0.0
3,4,UA,LGA,1659,54.0
3,4,UA,LGA,1000,0.0
3,4,UA,LGA,629,1.0
3,4,UA,LGA,1500,0.0
3,5,AA,LGA,1747,28.0
3,5,AA,JFK,915,0.0
3,5,AA,LGA,930,0.0
3,5,AA,LGA,1230,52.0
3,5,AA,LGA,730,0.0
3,5,AA,LGA,1340,22.0
3,5,AA,LGA,830,148.0
3,5,AA,LGA,600,2.0
3,5,AA,LGA,1930,71.0
3,5,AA,LGA,1840,0.0
3,5,AA,JFK,1740,0.0
3,5,AA,LGA,1030,0.0
3,5,AA,LGA,1630,0.0
3,5,MQ,HPN,705,0.0
3,5,MQ,HPN,1200,7.0
3,5,MQ,HPN,1703,6.0
3,5,B6,JFK,719,0.0
3,5,DL,LGA,1130,19.0
3,5,DL,LGA,1820,70.0
3,5,DL,LGA,830,0.0
3,5,DL,LGA,1425,64.0
3,5,DL,LGA,600,0.0
3,5,DL,LGA,2045,90.0
3,5,DL,LGA,730,0.0
3,5,OO,JFK,1800,0.0
3,5,OO,JFK,900,0.0
3,5,OO,JFK,1230,12.0
3,5,OO,JFK,1650,4.0
3,5,OO,LGA,1300,0.0
3,5,OO,LGA,1100,0.0
3,5,OO,LGA,1915,0.0
3,5,OO,HPN,1829,0.0
3,5,OO,HPN,1200,90.0
3,5,OO,HPN,620,0.0
3,5,UA,LGA,1800,1.0
3,5,UA,LGA,900,0.0
3,5,UA,LGA,1000,0.0
3,5,UA,LGA,800,0.0
3,5,UA,LGA,610,0.0
3,5,UA,LGA,2100,0.0
3,5,UA,LGA,1500,0.0
3,5,UA,LGA,1659,0.0
3,5,YX,LGA,1400,0.0
3,6,AA,JFK,915,0.0
3,6,AA,LGA,930,0.0
3,6,AA,JFK,1740,0.0
3,6,AA,LGA,1230,8.0
3,6,AA,LGA,1747,0.0
3,6,AA,LGA,1930,0.0
3,6,AA,LGA,600,0.0
3,6,MQ,HPN,1703,0.0
3,6,MQ,HPN,705,0.0
3,6,MQ,HPN,1200,21.0
3,6,B6,JFK,719,34.0
3,6,DL,LGA,1130,0.0
3,6,DL,LGA,1330,0.0
3,6,DL,LGA,830,0.0
3,6,DL,LGA,1600,137.0
3,6,OO,JFK,1800,39.0
3,6,OO,JFK,1230,0.0
3,6,OO,JFK,1650,0.0
3,6,OO,JFK,900,0.0
3,6,OO,LGA,1915,0.0
3,6,OO,LGA,1300,0.0
3,6,OO,HPN,620,4.0
3,6,OO,HPN,1829,27.0
3,6,UA,LGA,1659,100.0
3,6,UA,LGA,800,0.0
3,6,UA,LGA,900,0.0
3,6,UA,LGA,1000,101.0
3,6,UA,LGA,1800,17.0
3,6,UA,LGA,610,0.0
3,7,AA,LGA,1840,0.0
3,7,AA,JFK,915,0.0
3,7,AA,LGA,1130,0.0
3,7,AA,LGA,930,75.0
3,7,AA,LGA,1430,0.0
3,7,AA,LGA,600,0.0
3,7,AA,LGA,1030,0.0
3,7,AA,LGA,830,0.0
3,7,AA,JFK,1740,0.0
3,7,AA,LGA,1230,0.0
3,7,AA,LGA,730,0.0
3,7,AA,LGA,1629,0.0
3,7,AA,LGA,1747,0.0
3,7,AA,LGA,1930,0.0
3,7,AA,LGA,1340,32.0
3,7,MQ,HPN,705,0.0
3,7,MQ,HPN,1703,27.0
3,7,MQ,HPN,1200,3.0
3,7,B6,JFK,719,52.0
3,7,DL,LGA,830,0.0
3,7,DL,LGA,1125,0.0
3,7,DL,LGA,1430,0.0
3,7,DL,LGA,2045,23.0
3,7,DL,LGA,1600,0.0
3,7,OO,JFK,1800,0.0
3,7,OO,JFK,1650,3.0
3,7,OO,JFK,1230,0.0
3,7,OO,JFK,900,0.0
3,7,OO,LGA,1100,0.0
3,7,OO,LGA,1400,0.0
3,7,OO,LGA,1915,0.0
3,7,OO,HPN,1200,0.0
3,7,OO,HPN,620,0.0
3,7,OO,HPN,1829,0.0
3,7,UA,LGA,1659,0.0
3,7,UA,LGA,900,0.0
3,7,UA,LGA,1800,17.0
3,7,UA,LGA,2100,2.0
3,7,UA,LGA,610,0.0
3,7,UA,LGA,1500,0.0
3,7,UA,LGA,1000,0.0
3,7,UA,LGA,800,0.0
3,7,YX,LGA,1300,0.0
3,1,AA,LGA,1130,0.0
3,1,AA,JFK,915,0.0
3,1,AA,LGA,1630,0.0
3,1,AA,LGA,600,0.0
3,1,AA,LGA,930,0.0
3,1,AA,LGA,1747,8.0
3,1,AA,LGA,1340,0.0
3,1,AA,LGA,1930,0.0
3,1,AA,LGA,730,80.0
3,1,AA,LGA,1840,0.0
3,1,AA,JFK,1740,0.0
3,1,AA,LGA,1430,0.0
3,1,AA,LGA,830,24.0
3,1,AA,LGA,1230,0.0
3,1,AA,LGA,1030,0.0
3,1,MQ,HPN,705,0.0
3,1,MQ,HPN,1703,48.0
3,1,MQ,HPN,1200,18.0
3,1,B6,JFK,717,0.0
3,1,DL,LGA,830,39.0
3,1,DL,LGA,2045,77.0
3,1,DL,LGA,1600,0.0
3,1,DL,LGA,600,0.0
3,1,DL,LGA,730,0.0
3,1,DL,LGA,1425,0.0
3,1,DL,LGA,1130,0.0
3,1,DL,LGA,1820,0.0
3,1,OO,JFK,1800,0.0
3,1,OO,JFK,900,1.0
3,1,OO,JFK,1650,0.0
3,1,OO,JFK,1230,62.0
3,1,OO,LGA,1300,0.0
3,1,OO,LGA,1100,0.0
3,1,OO,LGA,1915,0.0
3,1,OO,LGA,1400,0.0
3,1,OO,HPN,1200,0.0
3,1,OO,HPN,1829,5.0
3,1,OO,HPN,620,0.0
3,1,UA,LGA,2100,9.0
3,1,UA,LGA,1800,45.0
3,1,UA,LGA,900,0.0
3,1,UA,LGA,1000,0.0
3,1,UA,LGA,800,0.0
3,1,UA,LGA,610,13.0
3,1,UA,LGA,1500,0.0
3,1,UA,LGA,1659,26.0
3,2,AA,JFK,915,1.0
3,2,AA,LGA,1747,0.0
3,2,AA,LGA,930,0.0
3,2,AA,JFK,1740,0.0
3,2,AA,LGA,1630,0.0
3,2,AA,LGA,730,0.0
3,2,AA,LGA,1430,0.0
3,2,AA,LGA,1840,3.0
3,2,AA,LGA,830,0.0
3,2,AA,LGA,1340,0.0
3,2,AA,LGA,600,0.0
3,2,AA,LGA,1930,0.0
3,2,AA,LGA,1030,0.0
3,2,AA,LGA,1230,28.0
3,2,MQ,HPN,705,0.0
3,2,MQ,HPN,1703,0.0
3,2,MQ,HPN,1202,0.0
3,2,B6,JFK,717,0.0
3,2,DL,LGA,730,0.0
3,2,DL,LGA,1425,25.0
3,2,DL,LGA,2045,0.0
3,2,DL,LGA,1600,0.0
3,2,DL,LGA,600,0.0
3,2,DL,LGA,830,0.0
3,2,DL,LGA,1130,0.0
3,2,DL,LGA,1820,0.0
3,2,OO,JFK,1230,20.0
3,2,OO,JFK,1650,2.0
3,2,OO,JFK,900,0.0
3,2,OO,JFK,1800,0.0
3,2,OO,LGA,1100,0.0
3,2,OO,LGA,1300,0.0
3,2,OO,LGA,1915,0.0
3,2,OO,HPN,1200,0.0
3,2,OO,HPN,1829,0.0
3,2,OO,HPN,620,0.0
3,2,UA,LGA,1000,0.0
3,2,UA,LGA,900,0.0
3,2,UA,LGA,1659,0.0
3,2,UA,LGA,610,0.0
3,2,UA,LGA,1500,0.0
3,2,UA,LGA,800,16.0
3,2,UA,LGA,2100,13.0
3,2,UA,LGA,1800,74.0
3,3,AA,LGA,830,0.0
3,3,AA,LGA,1130,0.0
3,3,AA,LGA,600,0.0
3,3,AA,LGA,930,0.0
3,3,AA,JFK,915,0.0
3,3,AA,LGA,1630,0.0
3,3,AA,LGA,1930,14.0
3,3,AA,JFK,1740,14.0
3,3,AA,LGA,1840,0.0
3,3,AA,LGA,1747,1.0
3,3,AA,LGA,1030,0.0
3,3,AA,LGA,1340,0.0
3,3,AA,LGA,730,0.0
3,3,AA,LGA,1430,25.0
3,3,MQ,HPN,705,0.0
3,3,MQ,HPN,1703,0.0
3,3,MQ,HPN,1202,0.0
3,3,B6,JFK,717,0.0
3,3,DL,LGA,730,35.0
3,3,DL,LGA,1425,15.0
3,3,DL,LGA,830,0.0
3,3,DL,LGA,1130,0.0
3,3,DL,LGA,1820,0.0
3,3,DL,LGA,1600,0.0
3,3,DL,LGA,600,0.0
3,3,DL,LGA,2045,0.0
3,3,OO,JFK,1230,0.0
3,3,OO,JFK,900,27.0
3,3,OO,JFK,1650,0.0
3,3,OO,JFK,1800,9.0
3,3,OO,LGA,1300,40.0
3,3,OO,LGA,1915,9.0
3,3,OO,LGA,1100,0.0
3,3,OO,LGA,1400,0.0
3,3,OO,HPN,1829,0.0
3,3,OO,HPN,620,0.0
3,3,OO,HPN,1200,78.0
3,3,UA,LGA,900,0.0
3,3,UA,LGA,1000,0.0
3,3,UA,LGA,2100,1.0
3,3,UA,LGA,1800,0.0
3,3,UA,LGA,800,7.0
3,3,UA,LGA,1500,0.0
3,3,UA,LGA,1659,0.0
3,4,AA,LGA,1747,0.0
3,4,AA,LGA,930,0.0
3,4,AA,LGA,1130,0.0
3,4,AA,JFK,1740,0.0
3,4,AA,JFK,915,0.0
3,4,AA,LGA,1630,0.0
3,4,AA,LGA,830,0.0
3,4,AA,LGA,1930,10.0
3,4,AA,LGA,1840,37.0
3,4,AA,LGA,1430,9.0
3,4,AA,LGA,1340,3.0
3,4,AA,LGA,1030,0.0
3,4,AA,LGA,1230,0.0
3,4,AA,LGA,600,0.0
3,4,AA,LGA,730,0.0
3,4,MQ,HPN,705,0.0
3,4,MQ,HPN,1703,0.0
3,4,MQ,HPN,1202,0.0
3,4,B6,JFK,717,0.0
3,4,DL,LGA,2030,0.0
3,4,DL,LGA,715,0.0
3,4,DL,LGA,605,0.0
3,4,DL,LGA,1300,0.0
3,4,DL,LGA,1125,0.0
3,4,DL,LGA,1825,0.0
3,4,DL,LGA,825,0.0
3,4,DL,LGA,1629,0.0
3,4,OO,JFK,1150,0.0
3,4,OO,JFK,805,0.0
3,4,OO,JFK,1929,24.0
3,4,OO,JFK,1629,0.0
3,4,OO,LGA,1100,0.0
3,4,OO,LGA,1400,0.0
3,4,OO,LGA,1915,0.0
3,4,OO,LGA,1300,0.0
3,4,OO,HPN,620,0.0
3,4,OO,HPN,1829,9.0
3,4,OO,HPN,1200,0.0
3,4,UA,LGA,1000,0.0
3,4,UA,LGA,900,0.0
3,4,UA,LGA,1659,0.0
3,4,UA,LGA,1800,0.0
3,4,UA,LGA,800,0.0
3,4,UA,LGA,610,0.0
3,4,UA,LGA,1500,0.0
3,4,UA,LGA,2100,0.0
3,5,AA,JFK,915,0.0
3,5,AA,LGA,730,40.0
3,5,AA,LGA,930,0.0
3,5,AA,LGA,1130,0.0
3,5,AA,LGA,1430,1.0
3,5,AA,LGA,1230,0.0
3,5,AA,LGA,1840,9.0
3,5,AA,LGA,600,4.0
3,5,AA,LGA,1930,0.0
3,5,AA,LGA,1630,9.0
3,5,AA,JFK,1740,0.0
3,5,AA,LGA,1747,6.0
3,5,AA,LGA,1030,37.0
3,5,AA,LGA,1340,0.0
3,5,AA,LGA,830,0.0
3,5,MQ,HPN,705,0.0
3,5,MQ,HPN,1703,29.0
3,5,MQ,HPN,1200,20.0
3,5,B6,JFK,717,0.0
3,5,DL,LGA,825,0.0
3,5,DL,LGA,1629,23.0
3,5,DL,LGA,2030,39.0
3,5,DL,LGA,715,0.0
3,5,DL,LGA,605,0.0
3,5,DL,LGA,1300,99.0
3,5,DL,LGA,1125,0.0
3,5,DL,LGA,1825,18.0
3,5,OO,JFK,1629,0.0
3,5,OO,JFK,1929,37.0
3,5,OO,JFK,1150,0.0
3,5,OO,JFK,805,0.0
3,5,OO,LGA,1100,0.0
3,5,OO,LGA,1915,30.0
3,5,OO,LGA,1300,0.0
3,5,OO,LGA,1400,0.0
3,5,OO,HPN,1200,0.0
3,5,OO,HPN,620,0.0
3,5,OO,HPN,1829,0.0
3,5,UA,LGA,2100,84.0
3,5,UA,LGA,900,0.0
3,5,UA,LGA,1000,0.0
3,5,UA,LGA,1500,0.0
3,5,UA,LGA,800,0.0
3,5,UA,LGA,1659,29.0
3,5,UA,LGA,1800,29.0
3,5,UA,LGA,610,0.0
3,6,AA,JFK,915,0.0
3,6,AA,LGA,930,0.0
3,6,AA,LGA,1230,0.0
3,6,AA,JFK,1740,0.0
3,6,AA,LGA,1747,0.0
3,6,AA,LGA,1930,0.0
3,6,AA,LGA,600,0.0
3,6,MQ,HPN,705,8.0
