Year,Month,Day,DayOfWeek,UniqueCarrier,Tai_lNum,Origin_Airport,Scheduled_Departure,Dep_Delay,Distance
2016,7,23,6,AA,N3CDAA,BOS,610,-1,1562
2016,7,24,7,AA,N3ATAA,BOS,610,-6,1562
2016,7,25,1,AA,N3ABAA,BOS,610,-2,1562
2016,7,26,2,AA,N3JWAA,BOS,610,-4,1562
2016,7,27,3,AA,N3HWAA,BOS,610,-5,1562
2016,7,28,4,AA,N3MUAA,BOS,610,-13,1562
2016,7,29,5,AA,N3GXAA,BOS,610,-2,1562
2016,7,30,6,AA,N3DSAA,BOS,610,4,1562
2016,7,31,7,AA,N3EEAA,BOS,610,-7,1562
2016,7,1,5,AA,N3MFAA,DFW,1030,4,1562
2016,7,2,6,AA,N3BNAA,DFW,1030,1,1562
2016,7,3,7,AA,N3GHAA,DFW,1030,-7,1562
2016,7,4,1,AA,N3MNAA,DFW,1030,21,1562
2016,7,5,2,AA,N3KHAA,DFW,1030,36,1562
2016,7,6,3,AA,N3LEAA,DFW,1030,-2,1562
2016,7,7,4,AA,N3HNAA,DFW,1030,-2,1562
2016,7,8,5,AA,N3MVAA,DFW,1030,2,1562
2016,7,9,6,AA,N3GSAA,DFW,1030,0,1562
2016,7,10,7,AA,N3CVAA,DFW,1030,1,1562
2016,7,11,1,AA,N3CUAA,DFW,1030,0,1562
2016,7,12,2,AA,N3KGAA,DFW,1030,-4,1562
2016,7,13,3,AA,N3HGAA,DFW,1030,-5,1562
2016,7,14,4,AA,N3GYAA,DFW,1030,7,1562
2016,7,15,5,AA,N3HHAA,DFW,1030,149,1562
2016,7,16,6,AA,N3LTAA,DFW,1030,-7,1562
2016,7,17,7,AA,N3LTAA,DFW,1030,22,1562
2016,7,18,1,AA,N3KEAA,DFW,1030,-6,1562
2016,7,19,2,AA,N3GVAA,DFW,1030,1,1562
2016,7,20,3,AA,N3LFAA,DFW,1030,2,1562
2016,7,21,4,AA,N3NLAA,DFW,1030,7,1562
2016,7,22,5,AA,N3AJAA,DFW,1030,-2,1562
2016,7,23,6,AA,N3EVAA,DFW,1030,-4,1562
2016,7,24,7,AA,N3DPAA,DFW,1030,-7,1562
2016,7,25,1,AA,N3GWAA,DFW,1030,-3,1562
2016,7,26,2,AA,N3BDAA,DFW,1030,-1,1562
2016,7,27,3,AA,N3CHAA,DFW,1030,-4,1562
2016,7,28,4,AA,N3KJAA,DFW,1030,-5,1562
2016,7,29,5,AA,N3BPAA,DFW,1030,-2,1562
2016,7,30,6,AA,N3JDAA,DFW,1030,0,1562
2016,7,31,7,AA,N3LGAA,DFW,1030,28,1562
2016,7,2,6,AA,N786AA,JFK,1820,-1,2586
2016,7,6,3,AA,N785AA,JFK,1820,6,2586
2016,7,7,4,AA,N794AA,JFK,1820,-6,2586
2016,7,8,5,AA,N786AA,JFK,1820,78,2586
2016,7,9,6,AA,N785AA,JFK,1820,-2,2586
2016,7,10,7,AA,N794AA,JFK,1820,6,2586
2016,7,13,3,AA,N789AA,JFK,1820,52,2586
2016,7,14,4,AA,N786AA,JFK,1820,2,2586
2016,7,15,5,AA,N793AA,JFK,1820,46,2586
2016,7,16,6,AA,N798AA,JFK,1820,20,2586
2016,7,17,7,AA,N787AA,JFK,1820,16,2586
2016,7,20,3,AA,N798AA,JFK,1820,-7,2586
2016,7,21,4,AA,N797AA,JFK,1820,69,2586
2016,7,22,5,AA,N797AA,JFK,1820,-2,2586
2016,7,23,6,AA,N799AA,JFK,1820,2,2586
2016,7,24,7,AA,N796AA,JFK,1820,18,2586
2016,7,27,3,AA,N787AA,JFK,1820,-2,2586
2016,7,28,4,AA,N785AA,JFK,1820,83,2586
2016,7,29,5,AA,N797AA,JFK,1820,7,2586
2016,7,30,6,AA,N792AA,JFK,1820,91,2586
2016,7,31,7,AA,N783AA,JFK,1820,40,2586
2016,7,1,5,AA,N3HTAA,MCO,1915,52,2218
2016,7,2,6,AA,N3KEAA,MCO,1915,-6,2218
2016,7,3,7,AA,N3HDAA,MCO,1915,10,2218
2016,7,4,1,AA,N3HHAA,MCO,1915,9,2218
2016,7,5,2,AA,N3LJAA,MCO,1922,7,2218
2016,7,6,3,AA,N3ANAA,MCO,1922,1,2218
2016,7,7,4,AA,N3KLAA,MCO,1922,-4,2218
2016,7,8,5,AA,N3FXAA,MCO,1922,-2,2218
2016,7,9,6,AA,N3LMAA,MCO,1922,-5,2218
2016,7,10,7,AA,N3FGAA,MCO,1922,-5,2218
2016,7,11,1,AA,N3AHAA,MCO,1922,109,2218
2016,7,12,2,AA,N3DAAA,MCO,1922,49,2218
2016,7,13,3,AA,N3HRAA,MCO,1922,-2,2218
2016,7,14,4,AA,N3NMAA,MCO,1922,47,2218
2016,7,15,5,AA,N3JKAA,MCO,1922,18,2218
2016,7,16,6,AA,N3HTAA,MCO,1922,2,2218
2016,7,17,7,AA,N3GGAA,MCO,1922,-3,2218
2016,7,18,1,AA,N3NKAA,MCO,1922,4,2218
2016,7,19,2,AA,N3GWAA,MCO,1922,23,2218
2016,7,20,3,AA,N3FUAA,MCO,1922,2,2218
2016,7,21,4,AA,N3BCAA,MCO,1922,105,2218
2016,7,22,5,AA,N3MYAA,MCO,1922,2,2218
2016,7,23,6,AA,N3DEAA,MCO,1922,-1,2218
2016,7,24,7,AA,N3ESAA,MCO,1922,-6,2218
2016,7,25,1,AA,N3LSAA,MCO,1922,-1,2218
2016,7,26,2,AA,N3MJAA,MCO,1922,-3,2218
2016,7,27,3,AA,N3CEAA,MCO,1922,11,2218
2016,7,28,4,AA,N3LPAA,MCO,1922,34,2218
2016,7,29,5,AA,N3KMAA,MCO,1922,19,2218
2016,7,30,6,AA,N3KMAA,MCO,1922,-1,2218
2016,7,31,7,AA,N3HSAA,MCO,1922,-2,2218
2016,7,2,6,AA,N793AA,JFK,1030,-6,2586
2016,7,3,7,AA,N798AA,JFK,1030,-2,2586
2016,7,4,1,AA,N795AA,JFK,1030,-5,2586
2016,7,5,2,AA,N787AA,JFK,1030,-1,2586
2016,7,6,3,AA,N783AA,JFK,1030,-5,2586
2016,7,7,4,AA,N785AA,JFK,1030,-10,2586
2016,7,9,6,AA,N799AA,JFK,1030,8,2586
2016,7,10,7,AA,N797AA,JFK,1030,22,2586
2016,7,11,1,AA,N791AA,JFK,1030,27,2586
2016,7,12,2,AA,N787AA,JFK,1030,-6,2586
2016,7,13,3,AA,N785AA,JFK,1030,1,2586
2016,7,14,4,AA,N789AA,JFK,1030,3,2586
2016,7,16,6,AA,N790AA,JFK,1030,-4,2586
2016,7,17,7,AA,N785AA,JFK,1030,-4,2586
2016,7,18,1,AA,N784AA,JFK,1030,-4,2586
2016,7,19,2,AA,N790AA,JFK,1030,28,2586
2016,7,20,3,AA,N783AA,JFK,1030,-1,2586
2016,7,21,4,AA,N798AA,JFK,1030,-1,2586
2016,7,23,6,AA,N786AA,JFK,1030,-6,2586
2016,7,24,7,AA,N791AA,JFK,1030,28,2586
2016,7,25,1,AA,N787AA,JFK,1030,-7,2586
2016,7,26,2,AA,N785AA,JFK,1030,-5,2586
2016,7,27,3,AA,N788AA,JFK,1030,-3,2586
2016,7,28,4,AA,N787AA,JFK,1030,-7,2586
2016,7,30,6,AA,N790AA,JFK,1030,-5,2586
2016,7,31,7,AA,N794AA,JFK,1030,-6,2586
2016,7,2,6,AA,N798AA,LAX,1700,4,2475
2016,7,3,7,AA,N793AA,LAX,1700,-4,2475
2016,7,4,1,AA,N791AA,LAX,1700,-6,2475
2016,7,5,2,AA,N797AA,LAX,1700,-3,2475
2016,7,6,3,AA,N784AA,LAX,1700,-6,2475
2016,7,7,4,AA,N790AA,LAX,1700,-9,2475
2016,7,8,5,AA,N794AA,LAX,1700,1,2475
2016,7,9,6,AA,N784AA,LAX,1700,19,2475
2016,7,10,7,AA,N787AA,LAX,1700,2,2475
2016,7,11,1,AA,N783AA,LAX,1700,4,2475
2016,7,12,2,AA,N799AA,LAX,1700,10,2475
2016,7,13,3,AA,N794AA,LAX,1700,10,2475
2016,7,14,4,AA,N795AA,LAX,1700,184,2475
2016,7,15,5,AA,N792AA,LAX,1700,146,2475
2016,7,16,6,AA,N795AA,LAX,1700,0,2475
2016,7,17,7,AA,N797AA,LAX,1700,55,2475
2016,7,19,2,AA,N793AA,LAX,1700,-5,2475
2016,7,20,3,AA,N794AA,LAX,1700,111,2475
2016,7,21,4,AA,N788AA,LAX,1700,-2,2475
2016,7,22,5,AA,N784AA,LAX,1700,-3,2475
2016,7,23,6,AA,N795AA,LAX,1700,-2,2475
2016,7,24,7,AA,N794AA,LAX,1700,14,2475
2016,7,25,1,AA,N784AA,LAX,1700,84,2475
2016,7,26,2,AA,N795AA,LAX,1700,-4,2475
2016,7,27,3,AA,N783AA,LAX,1700,-4,2475
2016,7,28,4,AA,N799AA,LAX,1700,189,2475
2016,7,29,5,AA,N788AA,LAX,1700,72,2475
2016,7,30,6,AA,N786AA,LAX,1700,3,2475
2016,7,31,7,AA,N795AA,LAX,1700,178,2475
2016,7,10,7,AA,N4XWAA,DFW,1610,56,802
2016,7,17,7,AA,N564AA,DFW,1610,-5,802
2016,7,24,7,AA,N504AA,DFW,1610,48,802
2016,7,31,7,AA,N555AA,DFW,1610,56,802
2016,7,1,5,AA,N790AA,JFK,1800,210,2475
2016,7,2,6,AA,N785AA,JFK,1800,31,2475
2016,7,3,7,AA,N795AA,JFK,1800,-4,2475
2016,7,4,1,AA,N783AA,JFK,1800,-6,2475
2016,7,1,5,AA,N005AA,LAX,1810,10,1242
2016,7,2,6,AA,N009AA,LAX,1820,36,1242
2016,7,3,7,AA,N003AA,LAX,1820,6,1242
2016,7,4,1,AA,N025AA,LAX,1810,-7,1242
2016,7,5,2,AA,N029AA,LAX,1810,-7,1242
2016,7,6,3,AA,N013AA,LAX,1810,14,1242
2016,7,7,4,AA,N016AA,LAX,1810,-7,1242
2016,7,8,5,AA,N013AA,LAX,1810,4,1242
2016,7,10,7,AA,N016AA,LAX,1820,4,1242
2016,7,11,1,AA,N027AA,LAX,1810,4,1242
2016,7,12,2,AA,N005AA,LAX,1810,10,1242
2016,7,13,3,AA,N027AA,LAX,1810,9,1242
2016,7,14,4,AA,N027AA,LAX,1810,10,1242
2016,7,15,5,AA,N026AA,LAX,1810,-8,1242
2016,7,17,7,AA,N027AA,LAX,1820,27,1242
2016,7,18,1,AA,N027AA,LAX,1810,-8,1242
2016,7,19,2,AA,N008AA,LAX,1810,172,1242
2016,7,20,3,AA,N007AA,LAX,1810,-7,1242
2016,7,21,4,AA,N004AA,LAX,1810,-4,1242
2016,7,22,5,AA,N026AA,LAX,1810,-6,1242
2016,7,24,7,AA,N026AA,LAX,1820,-1,1242
2016,7,25,1,AA,N016AA,LAX,1810,113,1242
2016,7,26,2,AA,N007AA,LAX,1810,-6,1242
2016,7,27,3,AA,N014AA,LAX,1810,-5,1242
2016,7,28,4,AA,N016AA,LAX,1810,-6,1242
2016,7,29,5,AA,N030AA,LAX,1810,-3,1242
2016,7,31,7,AA,N010AA,LAX,1820,-3,1242
2016,7,1,5,AA,N857AA,DFW,1450,0,1660
2016,7,2,6,AA,N892AA,DFW,1450,24,1660
2016,7,3,7,AA,N873AA,DFW,1450,92,1660
2016,7,4,1,AA,N864AA,DFW,1450,-3,1660
2016,7,5,2,AA,N861AA,DFW,1450,17,1660
2016,7,6,3,AA,N856AA,DFW,1450,141,1660
2016,7,7,4,AA,N855AA,DFW,1450,-4,1660
2016,7,8,5,AA,N850AA,DFW,1450,8,1660
2016,7,9,6,AA,N868AA,DFW,1450,-1,1660
2016,7,10,7,AA,N863AA,DFW,1450,-5,1660
2016,7,11,1,AA,N862AA,DFW,1450,-5,1660
2016,7,12,2,AA,N864AA,DFW,1450,1,1660
2016,7,13,3,AA,N861AA,DFW,1450,-1,1660
2016,7,14,4,AA,N856AA,DFW,1450,-2,1660
2016,7,15,5,AA,N862AA,DFW,1450,69,1660
2016,7,16,6,AA,N892AA,DFW,1450,-1,1660
2016,7,17,7,AA,N857AA,DFW,1450,-5,1660
2016,7,18,1,AA,N988AA,DFW,1450,-3,1660
2016,7,19,2,AA,N851AA,DFW,1450,0,1660
2016,7,20,3,AA,N865AA,DFW,1450,14,1660
2016,7,21,4,AA,N858AA,DFW,1450,2,1660
2016,7,22,5,AA,N853AA,DFW,1450,122,1660
2016,7,23,6,AA,N876AA,DFW,1450,7,1660
2016,7,24,7,AA,N862AA,DFW,1450,8,1660
2016,7,25,1,AA,N864AA,DFW,1450,0,1660
2016,7,26,2,AA,N865AA,DFW,1450,13,1660
2016,7,27,3,AA,N850AA,DFW,1450,13,1660
2016,7,28,4,AA,N864AA,DFW,1450,-3,1660
2016,7,29,5,AA,N861AA,DFW,1450,0,1660
2016,7,30,6,AA,N881AA,DFW,1450,-4,1660
2016,7,31,7,AA,N855AA,DFW,1450,-2,1660
2016,7,1,5,AA,N783AA,JFK,2100,262,2475
2016,7,3,7,AA,N786AA,JFK,2100,11,2475
2016,7,4,1,AA,N793AA,JFK,2100,0,2475
2016,7,5,2,AA,N798AA,JFK,2100,6,2475
2016,7,6,3,AA,N793AA,JFK,2100,-3,2475
2016,7,7,4,AA,N783AA,JFK,2100,115,2475
2016,7,8,5,AA,N789AA,JFK,2100,29,2475
2016,7,9,6,AA,N793AA,JFK,2100,-3,2475
2016,7,10,7,AA,N788AA,JFK,2100,0,2475
2016,7,11,1,AA,N793AA,JFK,2100,-5,2475
2016,7,12,2,AA,N786AA,JFK,2100,20,2475
2016,7,13,3,AA,N784AA,JFK,2100,76,2475
2016,7,14,4,AA,N788AA,JFK,2100,30,2475
2016,7,15,5,AA,N789AA,JFK,2100,9,2475
2016,7,16,6,AA,N792AA,JFK,2100,0,2475
2016,7,17,7,AA,N786AA,JFK,2100,0,2475
2016,7,18,1,AA,N791AA,JFK,2100,150,2475
2016,7,19,2,AA,N785AA,JFK,2100,46,2475
2016,7,20,3,AA,N789AA,JFK,2100,0,2475
2016,7,21,4,AA,N793AA,JFK,2100,19,2475
2016,7,22,5,AA,N798AA,JFK,2100,113,2475
2016,7,23,6,AA,N789AA,JFK,2100,16,2475
2016,7,24,7,AA,N786AA,JFK,2100,1,2475
2016,7,26,2,AA,N796AA,JFK,2100,-3,2475
2016,7,27,3,AA,N793AA,JFK,2100,30,2475
2016,7,28,4,AA,N792AA,JFK,2100,60,2475
2016,7,29,5,AA,N794AA,JFK,2100,31,2475
2016,7,30,6,AA,N795AA,JFK,2100,8,2475
2016,7,31,7,AA,N784AA,JFK,2100,221,2475
2016,7,2,6,AA,N3CNAA,ORD,1154,0,733
2016,7,3,7,AA,N3JMAA,ORD,1150,-3,733
2016,7,4,1,AA,N3BNAA,ORD,1150,-1,733
2016,7,5,2,AA,N3CKAA,ORD,1153,0,733
2016,7,6,3,AA,N3NCAA,ORD,1153,3,733
2016,7,7,4,AA,N3JMAA,ORD,1153,35,733
2016,7,8,5,AA,N3FDAA,ORD,1153,-3,733
2016,7,9,6,AA,N3JDAA,ORD,1153,2,733
2016,7,10,7,AA,N3FJAA,ORD,1153,13,733
2016,7,11,1,AA,N3GWAA,ORD,1153,18,733
2016,7,12,2,AA,N3MDAA,ORD,1153,-4,733
2016,7,13,3,AA,N3CPAA,ORD,1153,-8,733
2016,7,14,4,AA,N3FEAA,ORD,1153,3,733
2016,7,15,5,AA,N3AXAA,ORD,1153,7,733
2016,7,16,6,AA,N3HXAA,ORD,1153,-5,733
2016,7,17,7,AA,N3GSAA,ORD,1153,69,733
2016,7,18,1,AA,N3GVAA,ORD,1153,0,733
2016,7,19,2,AA,N3MPAA,ORD,1153,0,733
2016,7,20,3,AA,N3GHAA,ORD,1153,-2,733
2016,7,21,4,AA,N3BFAA,ORD,1153,139,733
2016,7,22,5,AA,N3CKAA,ORD,1153,-3,733
2016,7,23,6,AA,N3JHAA,ORD,1153,1,733
2016,7,24,7,AA,N3ENAA,ORD,1153,54,733
2016,7,25,1,AA,N3CWAA,ORD,1153,-3,733
2016,7,26,2,AA,N3LYAA,ORD,1153,18,733
2016,7,27,3,AA,N3EAAA,ORD,1153,-6,733
2016,7,28,4,AA,N3LEAA,ORD,1153,0,733
2016,7,29,5,AA,N3MBAA,ORD,1153,21,733
2016,7,30,6,AA,N3NHAA,ORD,1153,12,733
2016,7,31,7,AA,N3HJAA,ORD,1153,96,733
2016,7,1,5,AA,N3CHAA,LGA,1355,-2,733
2016,7,2,6,AA,N3GXAA,LGA,1355,-9,733
2016,7,3,7,AA,N3GWAA,LGA,1425,-2,733
2016,7,4,1,AA,N3GYAA,LGA,1355,-2,733
2016,7,5,2,AA,N3LVAA,LGA,1355,-5,733
2016,7,6,3,AA,N3LCAA,LGA,1355,37,733
2016,7,7,4,AA,N3CHAA,LGA,1355,8,733
2016,7,8,5,AA,N3LLAA,LGA,1355,-4,733
2016,7,9,6,AA,N3FWAA,LGA,1355,-4,733
2016,7,10,7,AA,N3EYAA,LGA,1425,-6,733
2016,7,11,1,AA,N3GCAA,LGA,1355,-6,733
2016,7,12,2,AA,N3GTAA,LGA,1355,-8,733
2016,7,13,3,AA,N3AWAA,LGA,1355,-3,733
2016,7,14,4,AA,N3LFAA,LGA,1355,2,733
2016,7,15,5,AA,N3CPAA,LGA,1355,-2,733
2016,7,16,6,AA,N3HCAA,LGA,1355,-8,733
2016,7,17,7,AA,N3HYAA,LGA,1425,26,733
2016,7,18,1,AA,N3MYAA,LGA,1355,236,733
2016,7,19,2,AA,N3MHAA,LGA,1355,-4,733
2016,7,20,3,AA,N3KBAA,LGA,1355,-6,733
2016,7,21,4,AA,N3KMAA,LGA,1355,-5,733
2016,7,22,5,AA,N3ANAA,LGA,1355,-2,733
2016,7,23,6,AA,N3HRAA,LGA,1355,0,733
2016,7,24,7,AA,N3DDAA,LGA,1425,-4,733
2016,7,25,1,AA,N3FDAA,LGA,1355,-11,733
2016,7,26,2,AA,N3JRAA,LGA,1355,-3,733
2016,7,27,3,AA,N3GTAA,LGA,1355,0,733
2016,7,28,4,AA,N3EVAA,LGA,1355,267,733
2016,7,29,5,AA,N3DPAA,LGA,1355,35,733
2016,7,30,6,AA,N3JVAA,LGA,1355,32,733
2016,7,31,7,AA,N3JLAA,LGA,1425,-3,733
2016,7,1,5,AA,N393AA,LAX,800,0,2342
2016,7,2,6,AA,N351AA,LAX,800,-1,2342
2016,7,3,7,AA,N385AA,LAX,800,29,2342
2016,7,4,1,AA,N369AA,LAX,800,0,2342
2016,7,5,2,AA,N351AA,LAX,800,37,2342
2016,7,6,3,AA,N384AA,LAX,800,-5,2342
2016,7,7,4,AA,N397AA,LAX,800,-4,2342
2016,7,8,5,AA,N392AA,LAX,800,-2,2342
2016,7,9,6,AA,N383AA,LAX,800,7,2342
2016,7,10,7,AA,N387AA,LAX,800,30,2342
2016,7,11,1,AA,N362AA,LAX,800,11,2342
2016,7,12,2,AA,N361AA,LAX,800,-3,2342
2016,7,13,3,AA,N343AA,LAX,800,-2,2342
2016,7,14,4,AA,N365AA,LAX,800,-3,2342
2016,7,15,5,AA,N387AA,LAX,800,2,2342
2016,7,16,6,AA,N369AA,LAX,800,0,2342
2016,7,17,7,AA,N368AA,LAX,800,0,2342
2016,7,18,1,AA,N354AA,LAX,800,7,2342
2016,7,19,2,AA,N373AA,LAX,800,16,2342
2016,7,20,3,AA,N383AA,LAX,800,-3,2342
2016,7,21,4,AA,N351AA,LAX,800,179,2342
2016,7,22,5,AA,N377AA,LAX,800,-3,2342
2016,7,23,6,AA,N396AA,LAX,800,-1,2342
2016,7,24,7,AA,N356AA,LAX,800,0,2342
2016,7,25,1,AA,N377AA,LAX,800,12,2342
2016,7,26,2,AA,N368AA,LAX,800,-5,2342
2016,7,27,3,AA,N356AA,LAX,800,-3,2342
2016,7,28,4,AA,N362AA,LAX,800,-2,2342
2016,7,29,5,AA,N342AA,LAX,800,11,2342
2016,7,30,6,AA,N365AA,LAX,800,3,2342
2016,7,31,7,AA,N377AA,LAX,800,25,2342
2016,7,1,5,AA,N434AA,DFW,1645,40,247
2016,7,3,7,AA,N4YTAA,DFW,1645,-8,247
2016,7,4,1,AA,N436AA,DFW,1645,-2,247
2016,7,5,2,AA,N548AA,DFW,1645,-4,247
2016,7,6,3,AA,N566AA,DFW,1645,-7,247
2016,7,7,4,AA,N4YAAA,DFW,1645,13,247
2016,7,8,5,AA,N4YCAA,DFW,1645,26,247
2016,7,10,7,AA,N4XBAA,DFW,1645,20,247
2016,7,11,1,AA,N4XGAA,DFW,1645,1,247
2016,7,12,2,AA,N4YTAA,DFW,1645,-7,247
2016,7,13,3,AA,N4XGAA,DFW,1645,-6,247
2016,7,14,4,AA,N4XYAA,DFW,1645,-4,247
2016,7,15,5,AA,N4XBAA,DFW,1645,181,247
2016,7,17,7,AA,N4YDAA,DFW,1645,-5,247
2016,7,18,1,AA,N4XLAA,DFW,1645,-6,247
2016,7,19,2,AA,N4XEAA,DFW,1645,-4,247
2016,7,20,3,AA,N4XTAA,DFW,1645,0,247
2016,7,21,4,AA,N4XJAA,DFW,1645,24,247
2016,7,22,5,AA,N3AYAA,DFW,1645,108,247
2016,7,24,7,AA,N4YBAA,DFW,1645,-6,247
2016,7,26,2,AA,N4XPAA,DFW,1645,19,247
2016,7,28,4,AA,N4YAAA,DFW,1645,43,247
2016,7,29,5,AA,N4YEAA,DFW,1645,-5,247
2016,7,31,7,AA,N4XGAA,DFW,1645,-10,247
2016,7,1,5,AA,N3FSAA,SFO,1530,5,1464
2016,7,2,6,AA,N890AA,SFO,1530,-4,1464
2016,7,3,7,AA,N871AA,SFO,1530,-11,1464
2016,7,4,1,AA,N875AA,SFO,1530,58,1464
2016,7,5,2,AA,N3MJAA,SFO,1530,4,1464
2016,7,6,3,AA,N3EDAA,SFO,1530,0,1464
2016,7,7,4,AA,N3AEAA,SFO,1530,17,1464
2016,7,8,5,AA,N3LGAA,SFO,1530,3,1464
2016,7,9,6,AA,N886AA,SFO,1530,-8,1464
2016,7,10,7,AA,N891AA,SFO,1530,2,1464
2016,7,11,1,AA,N3FRAA,SFO,1530,-3,1464
2016,7,12,2,AA,N3ANAA,SFO,1530,7,1464
2016,7,13,3,AA,N3FRAA,SFO,1530,0,1464
2016,7,14,4,AA,N3FCAA,SFO,1530,57,1464
2016,7,15,5,AA,N3GCAA,SFO,1530,39,1464
2016,7,16,6,AA,N866AA,SFO,1530,-1,1464
2016,7,17,7,AA,N893AA,SFO,1530,112,1464
2016,7,18,1,AA,N3DHAA,SFO,1530,-1,1464
2016,7,19,2,AA,N3KCAA,SFO,1530,5,1464
2016,7,20,3,AA,N3FHAA,SFO,1530,68,1464
2016,7,21,4,AA,N3HEAA,SFO,1530,31,1464
2016,7,22,5,AA,N3DNAA,SFO,1530,-1,1464
2016,7,23,6,AA,N895AA,SFO,1530,94,1464
2016,7,24,7,AA,N874AA,SFO,1530,2,1464
2016,7,25,1,AA,N3BRAA,SFO,1530,-2,1464
2016,7,26,2,AA,N3BHAA,SFO,1530,32,1464
2016,7,27,3,AA,N3HEAA,SFO,1530,43,1464
2016,7,28,4,AA,N3HCAA,SFO,1530,39,1464
2016,7,29,5,AA,N3JEAA,SFO,1530,34,1464
2016,7,30,6,AA,N988AA,SFO,1530,11,1464
2016,7,31,7,AA,N893AA,SFO,1530,167,1464
2016,7,12,2,AA,N855AA,LAX,1040,0,2486
2016,7,13,3,AA,N858AA,LAX,1040,4,2486
2016,7,14,4,AA,N857AA,LAX,1040,0,2486
2016,7,15,5,AA,N850AA,LAX,1040,1,2486
2016,7,16,6,AA,N859AA,LAX,1040,-1,2486
2016,7,17,7,AA,N863AA,LAX,1040,-7,2486
2016,7,18,1,AA,N865AA,LAX,1040,3,2486
2016,7,19,2,AA,N858AA,LAX,1040,3,2486
2016,7,20,3,AA,N852AA,LAX,1040,55,2486
2016,7,21,4,AA,N850AA,LAX,1040,29,2486
2016,7,22,5,AA,N851AA,LAX,1040,61,2486
2016,7,23,6,AA,N852AA,LAX,1040,11,2486
2016,7,24,7,AA,N853AA,LAX,1040,-2,2486
2016,7,25,1,AA,N855AA,LAX,1040,10,2486
2016,7,26,2,AA,N858AA,LAX,1040,0,2486
2016,7,27,3,AA,N851AA,LAX,1040,-3,2486
2016,7,28,4,AA,N853AA,LAX,1040,-3,2486
2016,7,29,5,AA,N853AA,LAX,1040,149,2486
2016,7,30,6,AA,N865AA,LAX,1040,37,2486
2016,7,31,7,AA,N860AA,LAX,1040,14,2486
2016,7,3,7,AA,N792AA,SFO,2200,0,2586
2016,7,4,1,AA,N788AA,SFO,2145,-7,2586
2016,7,5,2,AA,N794AA,SFO,2145,-3,2586
2016,7,6,3,AA,N789AA,SFO,2145,-8,2586
2016,7,7,4,AA,N795AA,SFO,2145,132,2586
2016,7,8,5,AA,N798AA,SFO,2145,31,2586
2016,7,10,7,AA,N786AA,SFO,2200,24,2586
2016,7,11,1,AA,N794AA,SFO,2145,-5,2586
2016,7,12,2,AA,N795AA,SFO,2145,-7,2586
2016,7,13,3,AA,N795AA,SFO,2145,-8,2586
2016,7,14,4,AA,N797AA,SFO,2145,-5,2586
2016,7,15,5,AA,N786AA,SFO,2145,12,2586
2016,7,17,7,AA,N793AA,SFO,2200,-6,2586
2016,7,18,1,AA,N792AA,SFO,2145,64,2586
2016,7,19,2,AA,N797AA,SFO,2145,-3,2586
2016,7,20,3,AA,N788AA,SFO,2145,-3,2586
2016,7,21,4,AA,N795AA,SFO,2145,-6,2586
2016,7,22,5,AA,N790AA,SFO,2145,-7,2586
2016,7,24,7,AA,N797AA,SFO,2200,-3,2586
2016,7,25,1,AA,N789AA,SFO,2145,-5,2586
2016,7,26,2,AA,N793AA,SFO,2145,-4,2586
2016,7,27,3,AA,N791AA,SFO,2145,63,2586
2016,7,28,4,AA,N791AA,SFO,2145,6,2586
2016,7,29,5,AA,N793AA,SFO,2145,54,2586
2016,7,31,7,AA,N792AA,SFO,2200,-7,2586
2016,7,1,5,AA,N881AA,DFW,850,-6,1171
2016,7,2,6,AA,N3NAAA,DFW,850,-2,1171
2016,7,3,7,AA,N872AA,DFW,850,-1,1171
2016,7,4,1,AA,N869AA,DFW,850,53,1171
2016,7,5,2,AA,N892AA,DFW,850,12,1171
2016,7,6,3,AA,N876AA,DFW,850,-7,1171
2016,7,7,4,AA,N896AA,DFW,850,-8,1171
2016,7,8,5,AA,N866AA,DFW,850,-3,1171
2016,7,9,6,AA,N5FDAA,DFW,850,-3,1171
2016,7,10,7,AA,N886AA,DFW,850,6,1171
2016,7,11,1,AA,N891AA,DFW,850,18,1171
2016,7,12,2,AA,N896AA,DFW,850,-2,1171
2016,7,13,3,AA,N870AA,DFW,850,-7,1171
2016,7,14,4,AA,N891AA,DFW,850,-6,1171
2016,7,15,5,AA,N889AA,DFW,850,94,1171
2016,7,16,6,AA,N5DJAA,DFW,850,81,1171
2016,7,17,7,AA,N888AA,DFW,850,-1,1171
2016,7,18,1,AA,N890AA,DFW,850,12,1171
2016,7,19,2,AA,N895AA,DFW,850,-1,1171
2016,7,20,3,AA,N870AA,DFW,850,1,1171
2016,7,21,4,AA,N880AA,DFW,850,-5,1171
2016,7,22,5,AA,N876AA,DFW,850,-4,1171
2016,7,23,6,AA,N5FSAA,DFW,850,2,1171
2016,7,24,7,AA,N868AA,DFW,850,-4,1171
2016,7,25,1,AA,N889AA,DFW,850,-3,1171
2016,7,26,2,AA,N876AA,DFW,850,3,1171
2016,7,27,3,AA,N868AA,DFW,850,-5,1171
2016,7,28,4,AA,N875AA,DFW,850,114,1171
2016,7,29,5,AA,N896AA,DFW,850,25,1171
2016,7,30,6,AA,N5EKAA,DFW,850,1,1171
2016,7,31,7,AA,N894AA,DFW,850,-1,1171
2016,7,1,5,AA,N3FNAA,MCO,1340,9,944
